;unnamed: 0;unnamed: 0.1;unnamed: 0.1.1;no_of_comments;no_of_likes;topic;length_of_text;question;personalisation;emotional;opinion;regional;personal;main_clauses;sub_clauses;no_of_sentences;emoji;emoji_count;ratio_main_sub;ratio_main;ratio_sub;sentence_structure;emotion;type
165;165;165;165;0.0;0.0;mobility;228;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
166;166;166;166;0.0;1.0;culture;280;False;no personalisation;emotionalisation;News;regional;no personalisation;5.0;0.0;3.0;[];0.0;0.0;1.6666666666666667;0.0;simple;positive;X
167;167;167;167;1.0;0.0;politics;217;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
168;168;168;168;1.0;3.0;construction & living;216;False;personalisation;no emotionalisation;Interview;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
169;169;169;169;0.0;1.0;business & finance;194;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
170;170;170;170;0.0;2.0;construction & living;245;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
171;171;171;171;4.0;6.0;crime, disaster & accidents;230;False;no personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;2.0;[];0.0;0.0;0.5;0.0;simple;;X
172;172;172;172;1.0;0.0;culture;223;False;personalisation;no emotionalisation;Interview;regional;personalisation;5.0;1.0;3.0;[];0.0;0.2;1.6666666666666667;0.3333333333333333;complex;;X
173;173;173;173;0.0;1.0;other;175;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
174;174;174;174;0.0;1.0;LVZ;140;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;4.0;[];0.0;0.0;0.5;0.0;simple;;X
175;175;175;175;1.0;2.0;health;229;False;personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
176;176;176;176;0.0;1.0;crime, disaster & accidents;158;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
177;177;177;177;1.0;4.0;crime, disaster & accidents;185;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
178;178;178;178;0.0;3.0;politics;168;False;no personalisation;emotionalisation;Interview;regional;no personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;negative;X
179;179;179;179;0.0;3.0;crime, disaster & accidents;190;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
180;180;180;180;0.0;3.0;mobility;179;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;4.0;['✈️'];1.0;0.0;0.5;0.0;simple;;X
181;181;181;181;0.0;1.0;mobility;172;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
182;182;182;182;0.0;9.0;culture;153;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
183;183;183;183;0.0;2.0;business & finance;168;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;3.0;['🛍️'];1.0;0.0;0.3333333333333333;0.0;simple;;X
184;184;184;184;0.0;2.0;health;135;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;1.0;1.0;[];0.0;1.0;1.0;1.0;complex;;X
185;185;185;185;0.0;0.0;business & finance;151;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;4.0;['📨'];1.0;0.0;0.25;0.0;simple;;X
186;186;186;186;0.0;3.0;politics;244;False;personalisation;no emotionalisation;Interview;regional;personalisation;1.0;1.0;3.0;[];0.0;1.0;0.3333333333333333;0.3333333333333333;complex;;X
187;187;187;187;1.0;1.0;mobility;201;False;no personalisation;no emotionalisation;Interview;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
188;188;188;188;0.0;1.0;culture;226;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
189;189;189;189;0.0;2.0;sports;258;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
190;190;190;190;0.0;1.0;mobility;234;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;4.0;[];0.0;0.5;0.5;0.25;complex;;X
191;191;191;191;2.0;1.0;crime, disaster & accidents;236;True;personalisation;no emotionalisation;News;regional;personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
192;192;192;192;1.0;0.0;culture;247;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
193;193;193;193;1.0;1.0;mobility;242;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
194;194;194;194;0.0;1.0;culture;169;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
195;195;195;195;0.0;9.0;culture;182;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
196;196;196;196;1.0;24.0;sports;202;False;personalisation;emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;positive;X
197;197;197;197;0.0;1.0;other;244;True;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;1.0;4.0;[];0.0;1.0;0.25;0.25;complex;;X
198;198;198;198;0.0;10.0;sports;245;True;personalisation;no emotionalisation;Interview;regional;personalisation;4.0;0.0;5.0;[];0.0;0.0;0.8;0.0;simple;;X
199;199;199;199;0.0;2.0;mobility;221;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
200;200;200;200;0.0;1.0;culture;213;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
201;201;201;201;0.0;0.0;other;253;True;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
202;202;202;202;0.0;1.0;health;272;False;no personalisation;no emotionalisation;Interview;regional;personalisation;5.0;1.0;4.0;[];0.0;0.2;1.25;0.25;complex;;X
203;203;203;203;0.0;1.0;construction & living;198;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
204;204;204;204;0.0;0.0;sports;210;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;2.0;[];0.0;0.0;0.5;0.0;simple;;X
205;205;205;205;9.0;5.0;politics;163;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;1.0;2.0;[];0.0;1.0;0.5;0.5;complex;;X
206;206;206;206;7.0;7.0;politics;186;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
207;207;207;207;0.0;8.0;politics;240;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
208;208;208;208;0.0;2.0;politics;127;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;1.0;[];0.0;0.0;2.0;0.0;simple;;X
209;209;209;209;0.0;1.0;sports;172;True;personalisation;no emotionalisation;Comment;regional;personalisation;1.0;0.0;2.0;[];0.0;0.0;0.5;0.0;simple;;X
210;210;210;210;0.0;2.0;crime, disaster & accidents;278;False;no personalisation;no emotionalisation;News;regional;no personalisation;5.0;0.0;4.0;[];0.0;0.0;1.25;0.0;simple;;X
211;211;211;211;0.0;0.0;LVZ;123;False;no personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
212;212;212;212;1.0;1.0;politics;162;True;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
213;213;213;213;2.0;2.0;crime, disaster & accidents;248;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
214;214;214;214;0.0;0.0;sports;192;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;4.0;[];0.0;0.0;0.5;0.0;simple;;X
215;215;215;215;0.0;1.0;business & finance;267;False;personalisation;no emotionalisation;Interview;regional;personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
216;216;216;216;2.0;4.0;crime, disaster & accidents;215;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
217;217;217;217;1.0;1.0;politics;174;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
218;218;218;218;1.0;2.0;politics;178;True;no personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;2.0;[];0.0;0.0;0.5;0.0;simple;;X
219;219;219;219;1.0;5.0;culture;194;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
220;220;220;220;0.0;1.0;business & finance;227;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;2.0;4.0;[];0.0;0.6666666666666666;0.75;0.5;complex;;X
221;221;221;221;0.0;3.0;crime, disaster & accidents;186;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
222;222;222;222;1.0;2.0;culture;238;True;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
223;223;223;223;0.0;2.0;sports;227;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
224;224;224;224;4.0;2.0;business & finance;253;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
225;225;225;225;0.0;1.0;crime, disaster & accidents;224;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;1.0;2.0;[];0.0;0.3333333333333333;1.5;0.5;complex;;X
226;226;226;226;0.0;2.0;sports;219;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
227;227;227;227;6.0;4.0;politics;215;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
228;228;228;228;3.0;0.0;crime, disaster & accidents;265;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
229;229;229;229;2.0;7.0;politics;276;True;personalisation;no emotionalisation;Interview;regional;personalisation;4.0;1.0;4.0;[];0.0;0.25;1.0;0.25;complex;;X
230;230;230;230;0.0;2.0;business & finance;199;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
231;231;231;231;0.0;1.0;health;260;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
232;232;232;232;1.0;2.0;sports;200;True;personalisation;no emotionalisation;Comment;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
233;233;233;233;4.0;14.0;politics;207;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
234;234;234;234;0.0;2.0;construction & living;198;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
235;235;235;235;0.0;3.0;construction & living;187;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;2.0;[];0.0;0.0;0.5;0.0;simple;;X
236;236;236;236;0.0;1.0;LVZ;160;True;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
237;237;237;237;0.0;1.0;LVZ;231;True;personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
238;238;238;238;0.0;0.0;LVZ;197;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
239;239;239;239;0.0;0.0;culture;221;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;4.0;[];0.0;0.3333333333333333;0.75;0.25;complex;;X
240;240;240;240;0.0;1.0;crime, disaster & accidents;230;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
241;241;241;241;0.0;5.0;LVZ;200;False;personalisation;no emotionalisation;News;regional;personalisation;0.0;0.0;3.0;[];0.0;;0.0;0.0;simple;;X
242;242;242;242;0.0;0.0;politics;189;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
243;243;243;243;0.0;0.0;sports;153;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;1.0;[];0.0;0.0;2.0;0.0;simple;;X
244;244;244;244;0.0;2.0;crime, disaster & accidents;224;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
245;245;245;245;0.0;0.0;business & finance;248;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;X
246;246;246;246;1.0;1.0;sports;246;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
247;247;247;247;0.0;0.0;politics;252;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
248;248;248;248;0.0;0.0;science & education;174;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
249;249;249;249;0.0;0.0;culture;203;False;personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;3.0;[];0.0;0.0;0.3333333333333333;0.0;simple;;X
250;250;250;250;0.0;0.0;health;184;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
251;251;251;251;0.0;2.0;other;220;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
252;252;252;252;0.0;5.0;mobility;193;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;3.0;[];0.0;0.0;0.3333333333333333;0.0;simple;;X
253;253;253;253;0.0;0.0;culture;239;False;personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;3.0;[];0.0;0.0;0.3333333333333333;0.0;simple;;X
254;254;254;254;0.0;0.0;crime, disaster & accidents;224;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
255;255;255;255;0.0;2.0;sports;260;False;no personalisation;no emotionalisation;Interview;regional;personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;X
256;256;256;256;4.0;5.0;construction & living;242;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;1.0;1.0;[];0.0;1.0;1.0;1.0;complex;;X
257;257;257;257;0.0;2.0;science & education;241;True;no personalisation;no emotionalisation;News;(inter)national;personalisation;4.0;1.0;4.0;[];0.0;0.25;1.0;0.25;complex;;X
258;258;258;258;0.0;1.0;crime, disaster & accidents;184;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
259;259;259;259;1.0;13.0;celebrity;176;False;personalisation;no emotionalisation;News;(inter)national;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
260;260;260;260;1.0;2.0;other;173;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
261;261;261;261;94.0;245.0;politics;224;True;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
262;262;262;262;2.0;25.0;sports;195;False;personalisation;emotionalisation;Interview;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;positive;X
263;263;263;263;1.0;2.0;culture;227;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
264;264;264;264;1.0;4.0;sports;214;False;no personalisation;no emotionalisation;Interview;regional;personalisation;2.0;0.0;5.0;[];0.0;0.0;0.4;0.0;simple;;X
265;265;265;265;0.0;2.0;crime, disaster & accidents;212;False;no personalisation;no emotionalisation;News;regional;personalisation;1.0;1.0;2.0;[];0.0;1.0;0.5;0.5;complex;;X
266;266;266;266;0.0;1.0;sports;234;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
267;267;267;267;0.0;1.0;mobility;228;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;4.0;[];0.0;0.3333333333333333;0.75;0.25;complex;;X
268;268;268;268;0.0;1.0;mobility;212;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
269;269;269;269;4.0;2.0;politics;201;False;personalisation;no emotionalisation;Interview;regional;personalisation;1.0;0.0;3.0;[];0.0;0.0;0.3333333333333333;0.0;simple;;X
270;270;270;270;0.0;1.0;sports;179;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
271;271;271;271;0.0;1.0;culture;167;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;1.0;2.0;[];0.0;1.0;0.5;0.5;complex;;X
272;272;272;272;2.0;9.0;politics;220;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
273;273;273;273;0.0;1.0;crime, disaster & accidents;248;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
274;274;274;274;0.0;1.0;culture;257;False;personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;2.0;[];0.0;0.3333333333333333;1.5;0.5;complex;;X
275;275;275;275;0.0;1.0;construction & living;201;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
276;276;276;276;0.0;2.0;health;231;False;personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
277;277;277;277;1.0;1.0;mobility;189;True;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
278;278;278;278;0.0;2.0;other;189;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
279;279;279;279;0.0;0.0;culture;198;True;no personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
